id,NeuN,TMEM119,GFAP,OLIG2,area
45842,1.037383e+00,5.836449e+00,0.000000e+00,3.074766e+00,214
45843,3.146727e+00,6.663657e+00,0.000000e+00,5.255530e+01,443
45844,4.883534e+00,1.149398e+01,0.000000e+00,3.675904e+01,249
45845,3.772251e+00,1.342670e+01,1.570681e-02,4.129843e+01,382
45846,1.453125e+00,1.375781e+01,0.000000e+00,6.923438e+00,640
45847,3.657143e-01,7.255238e+00,1.274286e+00,3.942857e+00,525
45848,5.444751e+00,7.892265e+00,1.104972e-02,2.627072e+01,362
45849,2.842825e+00,6.560364e+00,0.000000e+00,2.902733e+01,439
45850,1.074662e+01,2.133269e+01,0.000000e+00,1.208704e+01,517
45851,1.075623e+01,1.521884e+01,0.000000e+00,6.457618e+01,361
45852,6.960581e+00,2.002697e+01,0.000000e+00,4.275519e+01,482
45853,4.338747e-01,1.406265e+01,0.000000e+00,8.642691e+00,431
45854,2.193617e+00,4.711277e+01,0.000000e+00,6.529787e+00,470
45855,8.796296e-01,1.192901e+01,6.172840e-03,8.487654e+00,324
45856,5.521739e+00,1.112040e+01,0.000000e+00,3.107023e+01,299
45857,4.862745e+00,5.773856e+01,0.000000e+00,6.202614e+00,153
45858,3.463087e+00,4.351007e+01,2.237136e-03,8.223714e+00,447
45859,3.266833e-01,5.179551e+00,4.738155e-02,3.685786e+00,401
45860,5.470726e+00,1.048946e+01,7.025761e-03,3.488993e+01,427
45861,2.453237e+00,5.620504e+01,7.194245e-03,3.816906e+01,278
45862,1.816425e+00,2.723188e+01,7.246377e-03,5.037923e+01,414
45863,4.840607e+00,1.892600e+01,0.000000e+00,5.825996e+01,527
45864,3.010695e+00,1.906952e+01,0.000000e+00,2.734225e+01,187
45865,6.719359e+00,2.239061e+01,0.000000e+00,5.017182e+01,873
45866,7.018223e+00,1.913440e+01,0.000000e+00,1.542825e+01,439
45867,5.727034e+00,2.319423e+01,0.000000e+00,3.988976e+01,381
45868,1.108869e+01,1.174006e+01,0.000000e+00,1.823853e+01,327
45869,1.594595e+00,5.520885e+00,1.228501e-02,5.545700e+01,407
45870,9.077568e-01,9.725367e+00,6.436059e-01,2.641719e+01,477
45871,1.922318e+00,3.093588e+01,2.293465e+00,3.832429e+01,811
45872,6.098701e+00,1.133506e+01,0.000000e+00,6.706494e+01,385
45873,7.589552e+00,1.181343e+01,2.487562e-03,6.557214e+01,402
45874,3.101075e+00,1.441591e+02,0.000000e+00,6.283871e+00,465
45875,1.704281e+01,3.557300e+01,0.000000e+00,1.564435e+01,911
45876,3.814016e+00,2.814825e+01,5.390836e-03,5.603504e+01,371
45877,3.425414e+00,6.320442e+00,3.342541e+00,8.530387e+00,181
45878,2.931707e+00,1.333171e+01,0.000000e+00,1.872195e+01,205
45879,5.617284e+00,1.649383e+01,0.000000e+00,4.866049e+01,162
45880,1.240741e+00,1.978241e+01,2.694444e+00,3.648148e+00,216
45881,1.917258e+00,5.059102e+00,1.465721e-01,3.133097e+01,423
45882,6.010554e+00,2.102111e+01,2.110818e-02,4.604222e+01,379
45883,4.351537e+01,8.224586e+00,2.364066e-03,8.574468e+00,423
45884,7.881356e-01,4.400424e+00,1.404661e+00,4.513136e+01,472
45885,2.847458e+00,1.427458e+01,9.084746e-01,7.542034e+01,295
45886,4.566978e+00,2.199065e+01,9.034268e-02,7.290654e+01,321
45887,1.230216e+00,7.075540e+00,0.000000e+00,3.541727e+01,278
45888,1.026042e+00,1.210938e+01,0.000000e+00,2.526302e+01,384
45889,3.544218e+00,5.612245e+00,0.000000e+00,2.085034e+01,147
45890,1.816092e+00,4.528736e+00,7.551724e+00,3.254023e+01,87
45891,2.510145e+00,1.685217e+01,1.159420e-02,4.668696e+01,345
45892,3.932790e+00,1.449695e+01,0.000000e+00,3.104684e+01,491
45893,2.522556e+00,1.378571e+01,0.000000e+00,2.589098e+01,266
45894,3.013072e+00,8.052288e+00,6.339869e-01,4.303922e+01,153
45895,3.882550e+00,1.213758e+01,3.355705e-03,8.204698e+00,298
45896,5.113924e+00,8.420886e+00,5.696203e-02,7.136709e+01,316
45897,4.307517e+00,1.265376e+01,0.000000e+00,6.655125e+01,439
45898,1.145770e+01,1.472399e+01,0.000000e+00,4.856727e+01,721
45899,1.269772e+01,2.130435e+01,0.000000e+00,6.415528e+01,483
45900,1.544811e+00,3.379717e+00,4.716981e-03,2.858491e+00,424
45901,2.711230e+00,1.536096e+01,0.000000e+00,5.452139e+01,374
45902,3.529843e+00,3.398010e+01,4.188482e-03,9.864921e+00,955
45903,4.679245e+00,1.077987e+01,0.000000e+00,1.109434e+01,159
45904,1.503077e+01,7.130962e+01,0.000000e+00,1.052692e+01,520
45905,9.188034e-01,1.311645e+01,1.655983e-01,4.676603e+01,936
45906,3.142857e-01,5.171429e+00,7.619048e-02,5.047619e-01,105
45907,2.132558e+00,4.620930e+00,2.093023e-02,8.104419e+01,430
45908,2.539313e+00,1.817608e+01,0.000000e+00,4.771096e+01,903
45909,4.692958e+00,1.089296e+01,4.732394e-01,1.210704e+01,355
45910,3.122112e+00,1.072277e+01,9.900990e-03,1.307591e+01,303
45911,1.603896e+01,3.188312e+01,0.000000e+00,5.731385e+01,462
45912,2.539359e+00,9.495627e+00,0.000000e+00,4.702624e+01,343
45913,1.779956e+00,8.071895e+00,0.000000e+00,5.947277e+01,459
45914,1.443709e+01,5.391391e+01,0.000000e+00,1.598675e+01,151
45915,3.893443e-01,1.169262e+01,1.065574e-01,5.688525e+00,244
45916,2.037296e+00,2.031935e+01,0.000000e+00,6.331469e+01,429
45917,2.468927e+00,1.629190e+01,4.519774e-02,3.172881e+01,531
45918,2.804290e+00,1.114745e+01,0.000000e+00,5.531099e+01,373
45919,9.555085e-01,7.786017e+00,1.271186e-02,2.540254e+01,472
45920,2.090020e+00,9.602740e+00,0.000000e+00,3.888845e+01,511
45921,1.696091e+01,4.201954e+01,0.000000e+00,1.519544e+01,307
45922,0.000000e+00,1.041176e+01,0.000000e+00,8.197861e+00,187
45923,3.516667e+00,4.126190e+00,4.761905e-03,4.267381e+01,420
45924,7.879581e-01,5.369110e+00,1.599476e+00,4.848168e+00,382
45925,8.704861e+00,3.625347e+01,0.000000e+00,2.562847e+01,288
45926,2.607973e+00,5.276910e+01,0.000000e+00,8.257475e+00,602
45927,4.863158e+00,8.800000e+00,0.000000e+00,2.168421e+01,95
45928,2.070822e+00,9.912181e+00,2.832861e-03,3.081020e+01,353
45929,1.160398e+01,5.539823e+00,6.637168e-03,1.495354e+01,452
45930,1.150538e+00,7.301075e+00,0.000000e+00,3.584588e+01,279
45931,1.409508e+01,2.023279e+01,0.000000e+00,5.200328e+01,305
45932,5.241573e+00,1.451966e+01,0.000000e+00,4.866011e+01,356
45933,5.192905e+00,9.702882e+00,4.434590e-03,9.022173e+00,451
45934,2.759704e+00,2.283734e+01,0.000000e+00,3.611460e+01,541
45935,2.104592e+00,6.665816e+00,0.000000e+00,3.472704e+01,392
45936,7.905983e+00,1.438177e+01,2.849003e-03,7.542450e+01,351
45937,1.243478e+01,9.722061e+01,0.000000e+00,3.510467e+01,621
45938,2.292490e-01,2.371542e+01,0.000000e+00,9.860474e+01,253
45939,2.949686e+00,1.036897e+01,4.192872e-03,4.807338e+01,477
45940,3.517028e+00,1.559443e+01,0.000000e+00,3.886378e+01,323
45941,9.271186e+00,1.914972e+01,0.000000e+00,2.059887e+01,354
45942,1.108407e+00,2.250221e+01,2.212389e-03,2.106637e+01,452
45943,3.239437e-01,1.816901e+00,5.633803e-02,5.239437e+00,71
45944,5.326260e+00,2.615915e+01,5.305040e-03,4.196817e+01,377
45945,1.329140e+00,6.241090e+00,0.000000e+00,2.466247e+01,477
45946,1.593838e+00,5.005602e+00,8.403361e-03,5.951821e+01,357
45947,5.196078e+00,3.847059e+01,0.000000e+00,2.635294e+01,51
45948,4.383929e+00,2.823214e+01,5.952381e-03,3.162798e+01,336
45949,1.281818e+01,2.105256e+01,1.704545e-02,2.378835e+01,704
45950,7.420814e-01,1.103620e+01,0.000000e+00,4.590045e+01,221
45951,1.311258e+00,3.107947e+01,0.000000e+00,2.132450e+01,151
45952,5.955508e+00,1.293178e+02,0.000000e+00,1.158263e+01,472
45953,2.887828e+00,1.481384e+01,0.000000e+00,5.058950e+01,419
45954,1.305013e+01,1.836090e+01,0.000000e+00,9.345865e+00,399
45955,2.532787e+00,5.040984e+00,0.000000e+00,6.384016e+01,244
45956,2.090592e+00,3.505226e+00,1.393728e-02,6.269338e+01,287
45957,3.962963e+00,2.381790e+01,1.018519e+00,6.394753e+01,324
45958,8.278388e-01,3.051282e+00,4.994505e+00,5.326740e+01,546
45959,2.441088e+00,7.193353e+00,0.000000e+00,3.870091e+01,331
45960,1.617021e+00,2.240691e+01,2.659574e-03,3.683511e+01,376
45961,2.116580e+00,3.190155e+01,0.000000e+00,6.334197e+00,386
45962,1.465201e+00,5.439560e+00,0.000000e+00,3.344322e+00,273
45963,3.080605e+00,4.628463e+01,1.511335e-01,3.868766e+01,397
45964,1.315254e+01,1.302421e+01,0.000000e+00,4.852785e+01,413
45965,1.061170e+00,1.170479e+01,0.000000e+00,5.087234e+01,376
45966,7.617801e-01,6.243455e+00,0.000000e+00,4.270942e+01,382
45967,2.410194e+00,1.110437e+01,2.184466e-01,3.737136e+01,412
45968,5.365482e+00,1.722081e+01,0.000000e+00,5.076904e+01,394
45969,2.714286e-01,2.083571e+01,0.000000e+00,9.571429e-01,140
45970,2.848708e+00,1.733210e+01,1.697417e-01,7.046494e+01,271
45971,2.216327e+00,1.258367e+01,0.000000e+00,3.370204e+01,245
45972,6.105263e-01,3.147368e+00,1.077193e+00,2.943860e+00,285
45973,1.952984e+00,3.760940e+01,0.000000e+00,2.440145e+01,553
45974,2.697674e+00,7.885835e+00,0.000000e+00,2.821776e+01,473
45975,7.632075e+00,1.845991e+01,0.000000e+00,7.349292e+01,424
45976,5.452599e+00,2.304740e+01,0.000000e+00,1.654740e+01,654
45977,9.613260e+00,2.836464e+01,0.000000e+00,5.934254e+01,362
45978,1.802083e+00,1.121667e+01,0.000000e+00,3.516667e+01,480
45979,1.011029e+00,8.437500e+00,0.000000e+00,3.088235e+00,272
45980,1.181897e+01,3.250690e+01,0.000000e+00,8.498103e+01,580
45981,1.376569e+00,6.332636e+00,2.684100e+00,2.905230e+01,478
45982,1.306173e+00,7.392593e+00,2.469136e-03,6.834568e+00,405
45983,6.658307e+00,1.895611e+01,1.191223e-01,7.285893e+01,319
45984,1.232853e+01,1.854467e+01,0.000000e+00,3.987896e+01,347
45985,4.177049e+00,1.060328e+01,5.573770e-02,4.901639e+01,305
45986,4.609375e-01,4.214844e+00,3.984375e-01,5.585938e+00,256
45987,3.627451e+00,3.836601e+00,1.960784e-02,3.829412e+01,153
45988,1.620000e+00,1.922500e+01,0.000000e+00,3.176250e+01,400
45989,5.383333e+00,7.101111e+01,1.694444e-01,9.044444e+00,360
45990,1.231765e+01,2.870196e+01,0.000000e+00,7.227451e+00,255
45991,4.603448e+00,1.256207e+01,0.000000e+00,6.396552e+00,290
45992,3.837209e+00,3.691163e+01,0.000000e+00,4.803256e+01,215
45993,8.645598e-01,1.142438e+01,2.257336e-03,5.765237e+00,443
45994,3.358255e+00,7.146417e+00,9.096573e-01,6.569782e+01,321
45995,1.016067e+01,1.254436e+01,0.000000e+00,6.625420e+01,417
45996,1.811573e+00,1.828635e+01,0.000000e+00,6.916914e+00,674
45997,7.710456e+00,2.902413e+01,2.680965e-03,3.410188e+01,373
45998,2.085662e+01,3.193196e+01,0.000000e+00,6.569380e+01,823
45999,1.569444e+01,1.112531e+02,0.000000e+00,4.922840e+01,648
46000,2.367681e+00,1.308431e+01,0.000000e+00,3.768384e+01,427
46001,1.238776e+01,7.806327e+01,0.000000e+00,1.403265e+01,490
46002,1.469595e-01,2.302365e+00,1.385135e+00,3.527872e+01,592
46003,6.220807e-01,3.441614e+00,4.246285e-03,3.632909e+01,471
46004,4.304020e+00,1.225879e+01,0.000000e+00,5.354271e+01,398
46005,4.715726e+00,2.544556e+01,2.016129e-02,4.829839e+01,496
46006,4.243402e+00,1.897067e+01,0.000000e+00,8.486804e+00,341
46007,4.981618e-01,3.424632e+00,0.000000e+00,2.154596e+01,544
46008,5.263320e+01,1.571042e+01,1.930502e-03,5.671815e+00,518
46009,1.685906e+00,6.762416e+00,2.420134e+00,4.009396e+01,745
46010,5.701456e+00,1.293204e+01,0.000000e+00,5.635922e+01,412
46011,8.967972e+00,1.993950e+01,0.000000e+00,1.495730e+01,281
46012,2.170732e+00,2.957073e+01,0.000000e+00,5.483415e+01,205
46013,8.893443e-01,7.614754e+00,4.098361e-03,4.999180e+01,244
46014,5.099535e+01,2.079070e+00,0.000000e+00,7.972093e+00,215
46015,2.558824e+00,2.258597e+01,6.628959e-01,4.746606e+00,442
46016,8.986355e-01,6.742690e+00,0.000000e+00,3.545419e+01,513
46017,5.099751e+01,1.838308e+01,0.000000e+00,5.539801e+00,402
46018,2.325269e+00,3.776882e+00,0.000000e+00,4.440860e+00,372
46019,3.345506e+00,2.521067e+01,0.000000e+00,6.170787e+01,356
46020,5.483871e-01,2.914747e+00,2.308756e+00,2.899770e+01,434
46021,4.283854e+00,1.516146e+01,1.302083e-02,7.115625e+01,384
46022,8.054945e+00,2.017720e+01,1.510989e-02,8.005357e+01,728
46023,8.746114e+00,2.346632e+01,0.000000e+00,5.470984e+01,193
46024,1.606965e+00,1.025124e+01,0.000000e+00,4.341542e+01,402
46025,3.449704e+00,1.269527e+01,5.917160e-03,4.352959e+01,338
46026,3.234375e+00,2.451302e+01,0.000000e+00,5.502344e+01,384
46027,4.976793e+00,7.170886e+00,0.000000e+00,2.240928e+01,474
46028,2.150235e+00,5.771127e+01,0.000000e+00,9.788732e+00,426
46029,1.514196e+01,5.287683e+01,0.000000e+00,2.253862e+01,479
46030,7.136364e-01,4.518182e+00,0.000000e+00,1.800227e+01,440
46031,5.409836e+00,3.134699e+01,0.000000e+00,2.560109e+01,366
46032,2.096629e+00,8.155056e+00,6.741573e-03,5.153258e+01,445
46033,1.515464e+00,1.104897e+01,3.685567e-01,4.174742e+01,388
46034,8.140741e+00,2.725926e+01,3.703704e-03,9.245185e+01,270
46035,1.956081e+00,5.324324e+00,6.756757e-01,4.772973e+01,296
46036,1.407855e+00,4.190332e+00,3.021148e-03,1.318429e+01,331
46037,4.407258e+00,7.766129e+00,0.000000e+00,8.201613e+00,248
46038,7.455172e+00,9.770115e+00,0.000000e+00,6.357931e+01,435
46039,2.170213e+00,1.187447e+01,4.255319e-03,7.721277e+00,470
46040,3.103359e+00,2.230491e+01,3.824289e-01,3.718088e+01,387
46041,1.302548e+00,1.198344e+02,6.369427e-03,6.490446e+00,314
46042,3.054990e+00,1.338086e+01,0.000000e+00,3.716293e+01,491
46043,4.853293e+00,1.167964e+01,0.000000e+00,3.187126e+01,334
46044,5.445833e+00,1.504583e+01,4.166667e-03,4.880000e+01,240
46045,8.197227e-01,5.249615e+00,3.081664e-03,5.029122e+01,649
46046,2.921260e+00,5.157480e+00,7.874016e-03,4.806824e+01,381
46047,8.757669e+00,2.494172e+01,0.000000e+00,4.169939e+01,326
46048,6.973333e+00,1.731333e+01,0.000000e+00,3.608000e+01,450
46049,1.045714e+00,2.072000e+01,0.000000e+00,4.193714e+01,175
46050,5.035461e+00,9.298227e+01,0.000000e+00,2.858865e+01,282
46051,6.604555e-01,1.399586e+01,0.000000e+00,5.459006e+01,483
46052,3.390625e+00,1.775937e+01,0.000000e+00,5.393438e+01,320
46053,2.173478e+01,7.256957e+01,1.965435e+01,1.395848e+02,460
46054,2.755233e+00,5.264090e+00,3.059581e-01,1.076490e+01,621
46055,1.168498e+00,2.344689e+01,0.000000e+00,4.293040e+00,273
46056,4.440433e+00,1.800000e+01,0.000000e+00,3.461733e+01,277
46057,3.681261e+00,2.092469e+01,0.000000e+00,1.021016e+01,571
46058,1.155990e+01,2.154523e+01,0.000000e+00,2.192421e+01,409
46059,1.893017e+01,4.816209e+01,0.000000e+00,1.645885e+01,401
46060,1.852738e+02,1.853714e+02,0.000000e+00,0.000000e+00,420
46061,4.346304e+00,1.019066e+01,7.782101e-03,3.610895e+00,257
46062,5.496894e-01,1.127640e+01,0.000000e+00,4.422050e+01,322
46063,6.076555e-01,1.092105e+01,4.784689e-03,6.986603e+01,418
46064,1.438575e+01,8.598280e+01,0.000000e+00,1.416216e+01,407
46065,2.639723e+00,9.658199e+00,2.309469e-03,3.910624e+01,433
46066,1.205556e+01,7.616414e+01,4.797980e-02,3.039899e+01,396
46067,1.599251e+00,1.753184e+01,1.123596e-02,5.543071e+00,267
46068,3.743056e+00,1.066389e+02,2.083333e-02,1.108681e+01,288
46069,4.070539e+00,3.720747e+01,0.000000e+00,3.409129e+01,241
46070,2.538905e+00,1.510086e+01,0.000000e+00,4.310951e+01,347
46071,7.373684e+00,2.218158e+01,0.000000e+00,2.795789e+01,380
46072,9.455904e+00,5.836173e+01,0.000000e+00,3.070404e+01,669
46073,1.066116e+01,1.241047e+01,0.000000e+00,6.106612e+01,363
46074,3.959410e+00,1.515314e+01,5.535055e-03,1.166790e+01,542
46075,3.231707e+00,3.268293e+00,2.195122e-01,2.386585e+01,82
46076,4.005236e+00,2.736649e+01,5.235602e-03,5.743455e+00,382
46077,8.252688e-01,4.271505e+00,2.688172e-03,3.783065e+01,372
46078,3.846154e+00,1.630455e+01,9.733124e-02,5.169545e+01,637
46079,3.918159e+00,9.156010e+00,0.000000e+00,6.170077e+01,391
46080,2.820257e+01,4.034405e+01,0.000000e+00,3.351768e+01,311
46081,8.781544e+01,2.231544e+01,7.382550e-02,5.624161e+00,298
46082,6.259446e+00,6.228212e+01,1.511335e-02,8.871285e+01,397
46083,1.827586e+00,1.011576e+01,1.435961e+00,4.827586e+00,406
46084,2.604693e+00,9.561372e+00,1.805054e-03,3.853430e+01,554
46085,1.100000e+00,2.717391e+00,0.000000e+00,4.149130e+01,230
46086,5.377994e+01,7.253482e+00,0.000000e+00,2.033426e+00,359
46087,1.434211e+00,7.316228e+01,4.385965e-03,5.995614e+00,228
46088,2.975962e+00,9.735577e+00,0.000000e+00,2.588942e+01,208
46089,1.710674e+00,2.012921e+01,2.808989e-03,8.821067e+01,356
46090,1.246130e+00,9.886997e+00,0.000000e+00,2.982198e+01,646
46091,1.096654e+00,5.003717e+00,3.494424e-01,3.963941e+01,269
46092,3.331250e+00,1.104583e+01,1.750000e-01,3.730000e+01,480
46093,1.136364e-01,1.069318e+01,0.000000e+00,6.590909e+01,88
46094,1.223975e+00,6.911672e+00,6.309148e-03,2.532177e+01,317
46095,7.697161e-01,2.082650e+01,0.000000e+00,5.345741e+01,317
46096,1.334000e+00,6.118000e+00,2.188000e+00,4.089800e+01,500
46097,4.287946e+00,1.381473e+01,2.232143e-03,4.931696e+01,448
46098,3.324455e+00,8.503632e+00,2.542373e-01,8.205811e+00,413
46099,7.436275e+00,6.596324e+01,0.000000e+00,6.818627e+00,408
46100,1.773109e+00,1.006303e+01,0.000000e+00,2.330672e+01,238
46101,2.625387e+00,7.526316e+00,1.857585e-02,5.573065e+01,323
46102,1.210851e+01,1.652128e+01,8.510638e-03,1.258511e+01,470
46103,2.615894e-01,3.450331e+00,0.000000e+00,8.748344e+00,302
46104,2.109053e+00,3.770370e+01,4.320988e-02,1.952675e+01,486
46105,2.977528e+00,4.195225e+01,1.123596e-02,5.264045e+00,356
46106,2.942308e+00,1.064423e+01,0.000000e+00,3.090064e+01,312
46107,2.254499e+00,9.933162e+00,1.182519e-01,2.670951e+01,389
46108,4.517544e-01,3.557018e+00,4.385965e-03,1.427193e+01,228
46109,6.591954e+00,2.130172e+01,0.000000e+00,8.402299e+00,348
46110,3.780488e+00,9.841463e+00,4.065041e-03,2.693089e+01,246
46111,2.748503e+00,1.789820e+01,8.982036e-03,5.918263e+01,334
46112,2.141264e+00,4.141264e+00,1.858736e-01,3.763197e+01,269
46113,7.980176e+00,1.175551e+01,0.000000e+00,4.978414e+01,454
46114,1.307643e+01,2.056688e+01,0.000000e+00,4.566242e+01,157
46115,1.551752e+01,1.109434e+01,0.000000e+00,1.221833e+01,371
46116,3.247283e+00,6.712772e+01,1.358696e-02,7.290761e+00,368
46117,2.392857e+00,1.125824e+01,0.000000e+00,4.966209e+01,364
46118,5.562500e+00,3.440774e+01,0.000000e+00,3.625000e+01,336
46119,8.997821e-01,8.729847e+00,2.832244e-02,7.032680e+00,459
46120,1.588415e+00,6.390244e+00,1.524390e-02,5.003354e+01,328
46121,2.595442e+00,1.621652e+01,0.000000e+00,8.449288e+01,351
46122,3.371069e+00,2.057233e+01,4.192872e-03,5.046751e+01,477
46123,3.532129e+00,6.690964e+01,2.008032e-03,6.202811e+00,498
46124,1.264476e+01,1.891170e+01,0.000000e+00,4.161807e+01,487
46125,1.324528e+01,1.269811e+01,5.031447e-02,4.201258e+00,318
46126,8.210356e+00,3.883495e+00,6.472492e-03,5.445307e+01,309
46127,1.868553e+01,2.670440e+01,0.000000e+00,4.811111e+01,477
46128,1.077556e+01,6.490524e+01,0.000000e+00,5.768329e+01,401
46129,6.146939e+00,2.188980e+01,0.000000e+00,5.308571e+01,245
46130,5.933333e+00,1.604533e+01,1.386667e-01,6.793600e+01,375
46131,7.165217e+00,1.891884e+01,0.000000e+00,5.077391e+01,345
46132,2.622407e+00,4.736722e+01,0.000000e+00,1.646473e+01,482
46133,1.267311e+00,1.001771e+01,0.000000e+00,6.167633e+01,621
46134,3.358121e+00,6.964775e+00,0.000000e+00,8.011742e+00,511
46135,1.008351e+00,4.811691e+01,0.000000e+00,6.615866e+00,479
46136,3.739292e+00,1.715084e+01,0.000000e+00,1.002235e+01,537
46137,7.312684e+00,2.917109e+01,0.000000e+00,4.129794e+01,339
46138,2.680965e+00,7.187668e+00,7.774799e-02,3.102681e+01,373
46139,2.500000e-01,3.179856e+00,0.000000e+00,3.892626e+01,556
46140,1.002991e+01,1.161111e+01,0.000000e+00,3.375641e+01,234
46141,3.218391e-01,5.971264e+00,0.000000e+00,2.318966e+01,174
46142,2.550459e+00,7.996330e+00,3.811009e+00,4.385138e+01,545
46143,1.190722e+00,3.175258e+00,3.092784e-02,1.536082e+01,194
46144,1.134670e+00,2.771347e+01,8.595989e-03,4.636390e+01,349
46145,5.141566e+00,1.348795e+01,3.012048e-03,5.278012e+01,332
46146,9.557143e+00,1.563265e+01,0.000000e+00,1.222245e+01,490
46147,2.205556e+00,6.694444e+00,0.000000e+00,4.475000e+00,360
46148,2.620438e+00,6.680657e+01,0.000000e+00,5.923358e+00,274
46149,7.761905e-01,3.075714e+01,0.000000e+00,3.892381e+01,420
46150,8.090116e+00,1.561047e+01,0.000000e+00,4.597965e+01,344
46151,5.486322e+00,2.536474e+01,0.000000e+00,9.337386e+00,329
46152,1.987562e+00,7.181592e+00,2.487562e-03,2.308458e+01,402
46153,1.719409e+00,2.749367e+01,0.000000e+00,4.046624e+01,474
46154,4.365333e+00,9.098667e+00,8.000000e-03,2.940800e+01,375
46155,8.343662e+00,4.858310e+01,0.000000e+00,7.045070e+00,355
46156,1.552239e+00,1.942040e+01,0.000000e+00,4.340050e+01,402
46157,1.383929e+00,1.509821e+01,2.976190e-03,7.803571e+00,336
46158,4.591362e+00,8.558140e+00,0.000000e+00,2.498339e+01,301
46159,3.564054e+00,9.686424e+00,0.000000e+00,2.969216e+01,523
46160,5.876993e+00,1.579499e+01,6.833713e-03,5.060820e+01,439
46161,1.719647e+00,1.943267e+01,2.207506e-03,6.818985e+00,453
46162,1.710611e+00,5.302251e+00,2.572347e-01,5.632154e+01,311
46163,1.560563e+00,4.649296e+01,2.985915e-01,4.309859e+00,355
46164,5.244479e+01,1.802524e+01,4.731861e-03,1.123817e+01,634
46165,6.785714e-01,5.142857e+00,0.000000e+00,2.869388e+01,196
46166,3.350267e+00,1.051604e+01,0.000000e+00,3.835829e+01,374
46167,1.817232e+00,2.323499e+01,0.000000e+00,5.949347e+01,383
46168,2.811321e+00,4.905660e+00,1.698113e-01,4.024528e+01,53
46169,9.295393e-01,8.571816e+00,0.000000e+00,3.512195e+00,369
46170,1.711340e+00,1.983763e+01,0.000000e+00,1.026289e+01,388
46171,2.170543e-01,2.198966e+00,1.413437e+00,1.597416e+01,387
46172,2.355140e+00,1.034346e+01,2.336449e-02,5.031308e+01,428
46173,2.594017e+00,4.250427e+01,1.923077e-02,7.322650e+00,468
46174,5.520548e+00,1.055890e+01,2.739726e-03,4.358630e+01,365
46175,1.858788e+02,1.824646e+02,0.000000e+00,0.000000e+00,198
46176,1.528754e+00,6.132588e+00,5.910543e-02,2.100639e+01,626
46177,1.047801e+00,2.120841e+01,7.227533e-01,6.230210e+01,523
46178,7.958478e-01,2.974740e+01,3.982699e+00,2.643599e+00,289
46179,6.879781e+00,2.598907e+01,0.000000e+00,8.699454e+00,183
46180,9.432836e+00,1.252985e+01,0.000000e+00,9.429104e+00,268
46181,2.059016e+00,6.852459e+00,1.311475e-02,5.539672e+01,305
46182,1.997712e+00,2.947140e+01,1.258581e-01,4.425629e+00,437
46183,3.408120e+00,1.810470e+01,0.000000e+00,6.561966e+00,468
46184,5.158940e+00,1.223841e+01,2.207506e-03,4.186976e+01,453
46185,8.836496e+01,6.339416e+01,0.000000e+00,4.861314e+00,137
46186,7.959184e-01,1.124490e+01,2.551020e-02,5.770408e+00,196
46187,3.106061e+00,6.181818e+00,0.000000e+00,2.028788e+01,132
46188,5.536977e+00,1.299035e+01,4.501608e-02,1.665595e+01,311
46189,1.051502e+00,1.300644e+01,1.931330e-02,4.534549e+01,466
46190,2.587859e-01,4.559105e+00,3.194888e-03,1.193930e+01,313
46191,1.709091e+00,3.793939e+00,1.818182e-02,5.018182e+00,330
46192,1.763602e+00,1.201876e+01,5.816135e-02,3.225704e+01,533
46193,7.277487e-01,9.350785e+00,0.000000e+00,6.316754e+00,382
46194,6.238806e+00,1.940597e+01,0.000000e+00,3.362985e+01,335
46195,1.015878e+01,1.195270e+01,0.000000e+00,9.222973e+00,296
46196,1.944056e+00,5.618881e+00,0.000000e+00,4.615385e+01,286
46197,2.247826e+00,4.601739e+01,0.000000e+00,6.595652e+00,230
46198,1.983287e+00,3.216156e+01,8.356546e-03,4.128134e+00,359
46199,2.899160e+00,1.083193e+01,1.680672e-02,3.089916e+01,119
46200,6.888158e+00,1.205921e+01,2.960526e-02,6.458553e+01,304
46201,1.061404e+00,1.377193e+00,1.280702e+00,4.801170e+00,342
46202,3.768000e+00,1.388000e+01,0.000000e+00,6.958000e+01,250
46203,8.080128e+00,2.452885e+01,6.410256e-03,7.367308e+01,312
46204,2.589041e+00,7.961644e+00,0.000000e+00,2.720822e+01,365
46205,7.384988e-01,1.423002e+01,0.000000e+00,7.212833e+01,413
46206,1.040619e+00,4.059961e+00,3.172147e-01,7.457447e+01,517
46207,1.409302e+00,6.439535e+00,0.000000e+00,4.293023e+00,430
46208,1.853741e+00,2.456803e+01,6.802721e-03,5.226190e+01,294
46209,2.587477e+00,4.247882e+01,4.788214e-02,5.055249e+00,543
46210,8.097826e+00,2.540942e+01,0.000000e+00,8.207971e+01,276
46211,2.263910e+01,2.793985e+01,0.000000e+00,2.486466e+01,133
46212,3.151261e+00,6.972689e+00,3.928571e-01,5.211134e+01,476
46213,8.233184e+00,2.213453e+01,2.511211e-01,2.885650e+01,223
46214,6.381232e+00,1.235484e+01,2.932551e-03,4.621994e+01,341
46215,7.991202e+00,2.979472e+01,0.000000e+00,8.398827e+00,341
46216,2.400000e+00,2.618630e+01,0.000000e+00,1.244658e+01,365
46217,3.033898e+00,5.941889e+00,4.842615e-03,1.013002e+02,413
46218,1.425856e-01,4.775665e+00,4.467681e-01,2.956274e+00,526
